ID,CaseNumber,Date,Block,IUCR,PrimaryType,Description,LocationDescription,Arrest,Domestic,Beat,District,Ward,CommunityArea,FBICode,XCoordinate,YCoordinate,Year,UpdatedOn,Latitude,Longitude,Location
11364154,JB328512,6/29/2018 21:55,079XX S COLFAX AVE,5110,OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,ALLEY,TRUE,FALSE,422,4,7,46,26,1194897,1852754,2018,07-06-2018 15:55,41.75087274,-87.56136874,"(41.750872743, -87.561368735)"
11364156,JB328501,6/29/2018 21:23,037XX W HURON ST,1661,GAMBLING,GAME/DICE,SIDEWALK,TRUE,FALSE,1112,11,27,23,19,1151150,1904408,2018,07-06-2018 15:55,41.89358362,-87.72032925,"(41.893583624, -87.720329249)"
11364158,JB328264,6/29/2018 18:08,070XX S STONY ISLAND AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,TRUE,FALSE,332,3,5,43,11,1188141,1858539,2018,07-06-2018 15:55,41.76691098,-87.58594142,"(41.766910975, -87.585941418)"
11364171,JB328403,6/29/2018 19:31,0000X E 35TH ST,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,TRUE,FALSE,211,2,3,35,04B,1177433,1881815,2018,07-06-2018 15:55,41.83103114,-87.62448662,"(41.831031141, -87.624486621)"
11364180,JB328514,6/29/2018 20:45,002XX E 50TH ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,224,2,3,38,16,1178610,1871922,2018,07-06-2018 15:55,41.8038572,-87.62046931,"(41.803857197, -87.620469305)"
11364182,JB328489,6/29/2018 21:05,043XX W 16TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1012,10,24,29,18,1147805,1891693,2018,07-06-2018 15:55,41.8587571,-87.73294104,"(41.858757103, -87.732941042)"
11364188,JB328540,6/29/2018 21:45,049XX S PRAIRIE AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,224,2,3,38,16,1178874,1872428,2018,07-06-2018 15:55,41.80523969,-87.61948568,"(41.805239693, -87.619485678)"
11364192,JB328574,6/29/2018 21:26,002XX E 49TH ST,1512,PROSTITUTION,SOLICIT FOR PROSTITUTE,STREET,TRUE,FALSE,224,2,3,38,16,1178560,1872585,2018,07-06-2018 15:55,41.80567767,-87.62063252,"(41.805677666, -87.620632516)"
11364194,JB328556,6/29/2018 22:20,116XX S WENTWORTH AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,522,5,34,53,26,1177025,1827765,2018,07-06-2018 15:55,41.68272091,-87.62761039,"(41.68272091, -87.627610394)"
11364206,JB328542,6/29/2018 21:40,047XX S KILPATRICK AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,815,8,23,56,16,1145823,1872842,2018,07-06-2018 15:55,41.8070651,-87.74069375,"(41.807065099, -87.740693749)"
11364208,JB328577,6/29/2018 22:10,005XX W 99TH ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,2232,22,21,73,18,1174284,1839240,2018,07-06-2018 15:55,41.71427121,-87.63730464,"(41.714271207, -87.637304642)"
11364224,JB328408,6/29/2018 19:22,020XX E 79TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,414,4,8,43,7,1191357,1852997,2018,07-06-2018 15:55,41.75162598,-87.57433292,"(41.751625982, -87.574332921)"
11364227,JB328527,6/29/2018 22:03,050XX W MONTANA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2521,25,31,19,08B,1142430,1915838,2018,07-06-2018 15:55,41.9251153,-87.75207068,"(41.925115297, -87.752070675)"
11364242,JB327143,6/29/2018 0:50,001XX W 111TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,522,5,34,49,08B,1177258,1831016,2018,07-06-2018 15:55,41.6916369,-87.62665985,"(41.691636898, -87.626659853)"
11364243,JB328552,6/29/2018 22:25,032XX N BROADWAY,460,BATTERY,SIMPLE,RESTAURANT,TRUE,FALSE,1925,19,44,6,08B,1171672,1921981,2018,07-06-2018 15:55,41.94137774,-87.6444409,"(41.941377735, -87.644440897)"
11364245,JB328584,6/29/2018 22:33,029XX S WELLS ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,914,9,11,34,24,1175098,1885332,2018,07-06-2018 15:55,41.84073463,-87.6329486,"(41.840734628, -87.632948602)"
11364248,JB328566,6/29/2018 22:44,035XX W CERMAK RD,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,TRUE,1024,10,24,29,08A,1152923,1889147,2018,07-06-2018 15:55,41.85167084,-87.71422186,"(41.851670836, -87.714221857)"
11364250,JB328503,6/29/2018 21:44,021XX W PETERSON AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2413,24,40,2,6,1160994,1939841,2018,07-06-2018 15:55,41.9906152,-87.68318858,"(41.990615196, -87.683188577)"
11364255,JB328594,6/29/2018 23:07,009XX W 58TH ST,2025,NARCOTICS,POSS: HALLUCINOGENS,VEHICLE NON-COMMERCIAL,TRUE,FALSE,712,7,16,68,18,1170832,1866367,2018,07-06-2018 15:55,41.78878715,-87.64915722,"(41.788787147, -87.649157215)"
11364263,JB328599,6/29/2018 22:55,047XX W FULLERTON AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,2521,25,31,19,26,1144524,1915542,2018,07-06-2018 15:55,41.92426384,-87.74438373,"(41.924263835, -87.744383732)"
11364265,JB328587,6/29/2018 23:00,014XX S AVERS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,1011,10,24,29,15,1150941,1892936,2018,07-06-2018 15:55,41.86210729,-87.72139724,"(41.862107289, -87.721397241)"
11364266,JB328598,6/29/2018 23:27,018XX E 79TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,414,4,8,43,08B,1189630,1852953,2018,07-06-2018 15:55,41.75154687,-87.58066287,"(41.751546874, -87.580662868)"
11364282,JB328649,6/29/2018 22:40,014XX S LYNN WHITE DR,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,PARK PROPERTY,TRUE,FALSE,132,1,2,33,17,1181400,1893146,2018,07-06-2018 15:55,41.86203337,-87.60958124,"(41.862033369, -87.609581242)"
11364285,JB328592,6/29/2018 22:30,026XX E 97TH ST,810,THEFT,OVER $500,STREET,TRUE,FALSE,431,4,10,51,6,1195437,1841149,2018,07-06-2018 15:55,41.71901433,-87.55977218,"(41.719014328, -87.559772176)"
11364289,JB328636,6/29/2018 23:59,0000X W HUBBARD ST,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,1831,18,42,8,08B,1176062,1903312,2018,07-06-2018 15:55,41.8900513,-87.62886969,"(41.890051295, -87.628869691)"
11364291,JB328576,6/29/2018 22:53,022XX S KEELER AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1013,10,22,29,15,1148747,1888633,2018,07-06-2018 15:55,41.85034195,-87.72956223,"(41.850341952, -87.729562229)"
11364293,JB328522,6/29/2018 21:31,051XX S ARCHER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,FALSE,815,8,23,57,14,1148977,1870584,2018,07-06-2018 15:55,41.80080855,-87.7291839,"(41.800808546, -87.729183903)"
11364294,JB328633,6/29/2018 23:40,006XX W GARFIELD BLVD,2021,NARCOTICS,POSS: BARBITUATES,STREET,TRUE,FALSE,935,9,3,61,18,1172961,1868419,2018,07-06-2018 15:55,41.7943713,-87.64129038,"(41.7943713, -87.641290381)"
11364339,JB328662,6/29/2018 23:43,057XX W NORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,2531,25,29,25,15,1137629,1910051,2018,07-06-2018 15:55,41.90932305,-87.76985174,"(41.909323054, -87.769851744)"
11364357,JB328666,6/29/2018 23:45,079XX S EXCHANGE AVE,453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,STREET,TRUE,FALSE,422,4,7,46,04B,1197209,1852981,2018,07-06-2018 15:55,41.75143841,-87.55288908,"(41.751438412, -87.552889084)"
11364418,JB328823,6/29/2018 23:42,078XX S COTTAGE GROVE AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,ALLEY,TRUE,FALSE,624,6,6,69,18,1182921,1853284,2018,07-06-2018 15:55,41.7526136,-87.6052376,"(41.752613598, -87.6052376)"
11364502,JB328106,6/29/2018 16:45,0000X E 71ST ST,860,THEFT,RETAIL THEFT,SIDEWALK,TRUE,FALSE,323,3,6,69,6,1178108,1857961,2018,07-06-2018 15:55,41.76555823,-87.62273354,"(41.765558228, -87.622733535)"
11365282,JB328475,6/29/2018 21:09,081XX S COLES AVE,460,BATTERY,SIMPLE,RESIDENCE,TRUE,FALSE,422,4,7,46,08B,1198234,1851595,2018,07-06-2018 15:55,41.74760956,-87.54917933,"(41.747609555, -87.549179329)"
11365669,JB330361,6/29/2018 12:00,024XX W LITHUANIAN PLAZA CT,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,832,8,15,66,08B,1161135,1858830,2018,07-06-2018 15:55,41.76831083,-87.6849212,"(41.768310829, -87.684921195)"
11367250,JB332510,6/29/2018 9:00,028XX N DRAKE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,1412,14,35,21,08B,1152220,1918936,2018,07-06-2018 15:55,41.93342872,-87.71601545,"(41.933428724, -87.716015446)"
11364287,JB328672,6/30/2018 0:21,040XX S CALIFORNIA AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,TRUE,FALSE,921,9,14,58,18,1158361,1877746,2018,07-07-2018 15:59,41.82027585,-87.69457412,"(41.820275846, -87.694574116)"
11364325,JB328689,6/30/2018 0:32,009XX N ST LOUIS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1121,11,27,23,18,1152870,1906133,2018,07-07-2018 15:59,41.8982833,-87.71396651,"(41.898283298, -87.71396651)"
11364326,JB328696,6/30/2018 0:26,090XX S COTTAGE GROVE AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,633,6,8,44,24,1183142,1845289,2018,07-07-2018 15:59,41.73066931,-87.60467581,"(41.730669305, -87.604675814)"
11364328,JB328701,6/30/2018 1:10,042XX W VAN BUREN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,1132,11,24,26,15,1148251,1897687,2018,07-07-2018 15:59,41.87519679,-87.73114957,"(41.875196791, -87.731149573)"
11362115,JB325499,6/27/2018 19:56,058XX S ABERDEEN ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,TRUE,FALSE,712,7,16,68,04A,1169978,1866186,2018,07-07-2018 15:55,41.78830907,-87.65229378,"(41.788309068, -87.652293784)"
11367890,JB326135,6/28/2018 6:01,030XX W LEXINGTON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,TRUE,FALSE,1134,11,28,27,18,1156255,1896546,2018,07-07-2018 15:55,41.87190792,-87.70179275,"(41.871907915, -87.701792754)"
11364337,JB328661,6/30/2018 0:19,081XX S COMMERCIAL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,FALSE,422,4,7,46,08B,1197604,1851639,2018,07-07-2018 15:59,41.74774603,-87.55148632,"(41.747746026, -87.55148632)"
11364348,JB328713,6/30/2018 1:25,029XX N LAKE SHORE DR,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,1934,19,44,6,08B,1173769,1920086,2018,07-07-2018 15:59,41.93613129,-87.63679026,"(41.936131287, -87.636790256)"
11364363,JB328657,6/30/2018 0:13,073XX S LANGLEY AVE,560,ASSAULT,SIMPLE,STREET,TRUE,FALSE,323,3,6,69,08A,1182162,1856600,2018,07-07-2018 15:59,41.76173064,-87.60791653,"(41.76173064, -87.607916526)"
11364369,JB328755,6/30/2018 2:28,035XX S RACINE AVE,2021,NARCOTICS,POSS: BARBITUATES,STREET,TRUE,FALSE,915,9,11,60,18,1168929,1881400,2018,07-07-2018 15:59,41.83008066,-87.65570022,"(41.830080659, -87.65570022)"
11364371,JB328756,6/30/2018 0:30,021XX W HARRISON ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,OTHER,TRUE,FALSE,1225,12,25,28,18,1162250,1897350,2018,07-07-2018 15:59,41.87399102,-87.67976015,"(41.873991018, -87.67976015)"
11364374,JB328728,6/30/2018 1:47,012XX N CLARK ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,1824,18,42,8,6,1175314,1908524,2018,07-07-2018 15:59,41.90437011,-87.63146007,"(41.904370109, -87.631460067)"
11364379,JB328694,6/30/2018 0:31,064XX S DREXEL AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,312,3,20,42,26,1183501,1862448,2018,07-07-2018 15:59,41.77774702,-87.60282696,"(41.777747019, -87.60282696)"
11364383,JB328775,6/30/2018 2:30,098XX S AVENUE G,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,PARK PROPERTY,TRUE,FALSE,432,4,10,52,24,1203118,1840607,2018,07-07-2018 15:59,41.71733421,-87.53165838,"(41.717334211, -87.531658377)"
11364391,JB328795,6/30/2018 2:55,034XX N LONG AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,PARK PROPERTY,TRUE,FALSE,1633,16,38,15,18,1139758,1922280,2018,07-07-2018 15:59,41.94284209,-87.76173115,"(41.942842093, -87.761731154)"
11364392,JB328740,6/30/2018 2:00,039XX N SHERIDAN RD,460,BATTERY,SIMPLE,CTA PLATFORM,TRUE,FALSE,1923,19,44,6,08B,1168891,1926517,2018,07-07-2018 15:59,41.95388558,-87.65453007,"(41.953885576, -87.65453007)"
11364399,JB328785,6/30/2018 1:55,051XX S CALUMET AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,TRUE,FALSE,231,2,3,40,18,1179363,1871074,2018,07-07-2018 15:59,41.80151304,-87.61773359,"(41.801513039, -87.617733588)"
11364403,JB328783,6/30/2018 3:02,015XX N CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,FALSE,1423,14,26,24,14,1157453,1910058,2018,07-07-2018 15:59,41.90896181,-87.69702651,"(41.908961807, -87.697026512)"
11364404,JB328760,6/30/2018 1:16,004XX N LA SALLE DR,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,ABANDONED BUILDING,TRUE,FALSE,1831,18,42,8,24,1175059,1903396,2018,07-07-2018 15:59,41.89030433,-87.6325506,"(41.890304332, -87.6325506)"
11364407,JB328763,6/30/2018 2:48,037XX N BROADWAY,460,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,TRUE,FALSE,1925,19,46,6,08B,1170406,1925185,2018,07-07-2018 15:59,41.95019746,-87.64899989,"(41.950197458, -87.648999894)"
11364411,JB328761,6/30/2018 1:14,098XX S AVENUE G,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARK PROPERTY,TRUE,FALSE,432,4,10,52,15,1203118,1840607,2018,07-07-2018 15:59,41.71733421,-87.53165838,"(41.717334211, -87.531658377)"
11364413,JB328753,6/30/2018 2:14,014XX N SEDGWICK ST,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,TRUE,TRUE,1821,18,27,8,04B,1173383,1909988,2018,07-07-2018 15:59,41.90843054,-87.63850953,"(41.908430535, -87.638509526)"
11364417,JB328759,6/30/2018 2:45,015XX N MILWAUKEE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,TRUE,FALSE,1424,14,1,24,14,1163120,1910322,2018,07-07-2018 15:59,41.909569,-87.67620117,"(41.909568995, -87.676201167)"
11364424,JB328804,6/30/2018 3:46,057XX S MOZART ST,560,ASSAULT,SIMPLE,APARTMENT,TRUE,TRUE,824,8,16,63,08A,1158359,1866368,2018,07-07-2018 15:59,41.78905316,-87.6948915,"(41.789053162, -87.694891501)"
11364425,JB328758,6/30/2018 2:30,009XX N DRAKE AVE,460,BATTERY,SIMPLE,APARTMENT,TRUE,TRUE,1121,11,27,23,08B,1152541,1906038,2018,07-07-2018 15:59,41.89802912,-87.71517742,"(41.89802912, -87.715177423)"
11364431,JB328730,6/30/2018 1:00,090XX S RACINE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,TRUE,TRUE,2222,22,21,73,08B,1169911,1844825,2018,07-07-2018 15:59,41.72969317,-87.65315872,"(41.729693165, -87.653158716)"
11364444,JB328805,6/30/2018 3:42,055XX N SPAULDING AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,FALSE,1712,17,40,13,08B,1153385,1936589,2018,07-07-2018 15:59,41.98184664,-87.71126319,"(41.981846635, -87.711263186)"
11364467,JB328806,6/30/2018 3:20,001XX N LECLAIRE AVE,454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,TRUE,FALSE,1532,15,28,25,08B,1142370,1900144,2018,07-07-2018 15:59,41.8820503,-87.75268148,"(41.8820503, -87.752681482)"
11364491,JB328812,6/30/2018 3:22,024XX S TRUMBULL AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,1024,10,22,30,24,1153755,1887572,2018,07-07-2018 15:59,41.84733235,-87.71121007,"(41.847332348, -87.711210066)"
11364532,JB328910,6/30/2018 6:50,107XX S SACRAMENTO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,TRUE,2211,22,19,74,14,1158190,1833340,2018,07-07-2018 15:59,41.69842245,-87.69640754,"(41.698422453, -87.696407536)"
11364536,JB328816,6/30/2018 4:03,031XX S RIDGEWAY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,1031,10,22,30,08B,1151871,1883563,2018,07-07-2018 15:59,41.83636839,-87.71822978,"(41.836368392, -87.718229775)"
11364545,JB328874,6/30/2018 6:18,012XX W NORTH AVE,860,THEFT,RETAIL THEFT,OTHER,TRUE,FALSE,1433,14,32,24,6,1168038,1910796,2018,07-07-2018 15:59,41.91076487,-87.65812092,"(41.910764867, -87.658120918)"
11364559,JB328892,6/30/2018 7:10,075XX S GREEN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,FALSE,621,6,17,71,08B,1171942,1854891,2018,07-07-2018 15:59,41.75727133,-87.64542382,"(41.757271328, -87.645423821)"
11364572,JB328906,6/30/2018 7:47,016XX S KEELER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1012,10,24,29,08B,1148658,1891418,2018,07-07-2018 15:59,41.85798606,-87.72981704,"(41.857986059, -87.729817036)"
11364578,JB328829,6/30/2018 4:05,085XX S GIVINS CT,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,622,6,21,71,15,1172745,1848236,2018,07-07-2018 15:59,41.73899149,-87.64267672,"(41.73899149, -87.642676722)"
11364581,JB328932,6/30/2018 8:20,042XX W LAKE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,1114,11,28,26,08B,1148172,1901542,2018,07-07-2018 15:59,41.88577687,-87.73134035,"(41.88577687, -87.73134035)"
11364619,JB329008,6/30/2018 7:50,006XX S WABASH AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,TRUE,FALSE,123,1,2,32,18,1176896,1897444,2018,07-07-2018 15:59,41.87393035,-87.62598452,"(41.873930348, -87.625984522)"
11364638,JB328980,6/30/2018 9:22,015XX W 95TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE-COMMERCIAL - TROLLEY BUS,TRUE,FALSE,2213,22,21,73,14,1167539,1841721,2018,07-07-2018 15:59,41.72122643,-87.66193672,"(41.721226427, -87.661936717)"
11364641,JB329030,6/30/2018 10:02,038XX W AUGUSTA BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1112,11,27,23,18,1150424,1906395,2018,07-07-2018 15:59,41.89905036,-87.7229437,"(41.899050357, -87.722943697)"
11364654,JB328963,6/30/2018 9:00,032XX E 87TH ST,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,424,4,7,46,08A,1199041,1847899,2018,07-07-2018 15:59,41.73744724,-87.54634617,"(41.737447244, -87.546346166)"
11364660,JB329039,6/30/2018 10:18,051XX W MADISON ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,1533,15,28,25,18,1142285,1899542,2018,07-07-2018 15:59,41.88039991,-87.75300855,"(41.880399914, -87.753008553)"
11364667,JB328896,6/30/2018 7:35,012XX S ASHLAND AVE,820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,TRUE,FALSE,1233,12,2,28,6,1165916,1894587,2018,07-07-2018 15:59,41.86633173,-87.66637917,"(41.866331725, -87.666379171)"
11364688,JB329003,6/30/2018 9:41,072XX S PRINCETON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,731,7,17,69,08B,1175549,1856869,2018,07-07-2018 15:59,41.76261928,-87.63214567,"(41.762619284, -87.632145671)"
11364697,JB329127,6/30/2018 11:01,007XX N RIDGEWAY AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1112,11,27,23,18,1151255,1904660,2018,07-07-2018 15:59,41.89427308,-87.719937,"(41.894273079, -87.719937001)"
11364718,JB329046,6/30/2018 10:09,021XX E 71ST ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),TRUE,TRUE,333,3,5,43,08B,1191527,1858274,2018,07-07-2018 15:59,41.76610239,-87.57353917,"(41.766102387, -87.573539169)"
11364722,JB329109,6/30/2018 10:27,007XX N DRAKE AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,TRUE,FALSE,1121,11,27,23,18,1152582,1904735,2018,07-07-2018 15:59,41.89445275,-87.71506132,"(41.89445275, -87.715061321)"
11364725,JB329130,6/30/2018 10:57,007XX W 111TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,TRUE,FALSE,2233,22,34,49,14,1173202,1831248,2018,07-07-2018 15:59,41.69236389,-87.64150249,"(41.692363894, -87.64150249)"
11364757,JB329159,6/30/2018 11:49,020XX S PULASKI RD,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,CTA GARAGE / OTHER PROPERTY,TRUE,FALSE,1014,10,24,29,11,1150029,1889979,2018,07-07-2018 15:59,41.85401071,-87.72482201,"(41.854010712, -87.724822014)"
11364759,JB329048,6/30/2018 9:50,0000X N KARLOV AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1115,11,28,26,18,1149058,1899846,2018,07-07-2018 15:59,41.88110576,-87.72813067,"(41.881105756, -87.728130669)"
11364771,JB329202,6/30/2018 11:52,016XX W 21ST ST,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,CONVENIENCE STORE,TRUE,FALSE,1234,12,25,31,22,1165599,1890134,2018,07-07-2018 15:59,41.85411905,-87.66766965,"(41.854119045, -87.667669648)"
11364774,JB329120,6/30/2018 10:58,007XX N SPRINGFIELD AVE,2027,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,1112,11,27,23,18,1150257,1904640,2018,07-07-2018 15:59,41.89423772,-87.7236029,"(41.894237717, -87.723602898)"
11364777,JB329094,6/30/2018 10:14,039XX W JACKSON BLVD,454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,TRUE,FALSE,1132,11,28,26,08B,1150081,1898395,2018,07-07-2018 15:59,41.87710419,-87.72441205,"(41.877104194, -87.724412047)"
11364781,JB329090,6/30/2018 10:36,0000X S LEAMINGTON AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1533,15,28,25,18,1142140,1899421,2018,07-07-2018 15:59,41.88007057,-87.75354399,"(41.880070565, -87.753543987)"
11364791,JB329204,6/30/2018 12:33,012XX N CLYBOURN AVE,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,TRUE,FALSE,1821,18,27,8,6,1172889,1908495,2018,07-07-2018 15:59,41.90434463,-87.64036853,"(41.904344632, -87.640368527)"
11364798,JB329236,6/30/2018 12:05,094XX S ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2221,22,21,73,6,1167325,1842212,2018,07-07-2018 15:59,41.72257838,-87.66270655,"(41.722578383, -87.662706548)"
11364800,JB329201,6/30/2018 12:19,048XX W GLADYS AVE,2026,NARCOTICS,POSS: PCP,SIDEWALK,TRUE,FALSE,1533,15,24,25,18,1144159,1897903,2018,07-07-2018 15:59,41.87586732,-87.7461685,"(41.875867319, -87.746168504)"
11364802,JB329088,6/30/2018 10:34,042XX W MADISON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1115,11,28,26,15,1148029,1899673,2018,07-07-2018 15:59,41.88065088,-87.73191358,"(41.880650875, -87.73191358)"
11364807,JB329055,6/30/2018 10:22,052XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,TRUE,FALSE,1522,15,28,25,26,1141512,1899523,2018,07-07-2018 15:59,41.88036208,-87.75584744,"(41.880362084, -87.755847438)"
11364810,JB329112,6/30/2018 11:10,013XX E 79TH ST,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,411,4,8,45,08B,1186718,1852885,2018,07-07-2018 15:59,41.75142969,-87.59133596,"(41.751429685, -87.591335959)"
11364812,JB329164,6/30/2018 11:40,064XX S INGLESIDE AVE,460,BATTERY,SIMPLE,OTHER,TRUE,FALSE,314,3,20,42,08B,1183833,1862461,2018,07-07-2018 15:59,41.77777495,-87.60160945,"(41.777774946, -87.601609451)"
11364816,JB329100,6/30/2018 10:46,070XX S MICHIGAN AVE,460,BATTERY,SIMPLE,APARTMENT,TRUE,FALSE,322,3,6,69,08B,1178382,1858306,2018,07-07-2018 15:59,41.76649873,-87.62171878,"(41.766498729, -87.621718782)"
11364824,JB329205,6/30/2018 11:53,079XX S VINCENNES AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,621,6,17,44,18,1175003,1852462,2018,07-07-2018 15:59,41.75053814,-87.63427809,"(41.750538141, -87.634278086)"
11364825,JB329228,6/30/2018 12:57,011XX W JACKSON BLVD,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,1232,12,2,28,6,1168933,1898798,2018,07-07-2018 15:59,41.87782218,-87.65518141,"(41.877822179, -87.655181405)"
